Country,income,gndr,gndr_f,union,union_f,gincdif,sector,lrscale,union_gndr
Sweden,18197.493770792495,1,Female,1,treatment,5,I: Accommodation and food services,4,trt_female
Sweden,18197.493770792495,0,Male,1,treatment,4,C: Manufacturing,5,trt_male
Sweden,27996.144262757683,1,Female,1,treatment,5,"M: Professional, scientific, and technical activites",4,trt_female
Sweden,27996.144262757683,0,Male,1,treatment,3,"O: Public adminsitration and defence, compulsory social security",7,trt_male
Sweden,19796.263455272816,0,Male,1,treatment,3,C: Manufacturing,5,trt_male
Sweden,27996.144262757683,0,Male,1,treatment,4,F: Construction,9,trt_male
Sweden,23796.72262334403,0,Male,1,treatment,5,"O: Public adminsitration and defence, compulsory social security",3,trt_male
Sweden,23796.72262334403,1,Female,1,treatment,4,I: Accommodation and food services,5,trt_female
Sweden,15397.879344516728,1,Female,1,treatment,5,F: Construction,5,trt_female
Sweden,19796.263455272816,0,Male,1,treatment,4,C: Manufacturing,5,trt_male
Sweden,32047.404540819098,0,Male,1,treatment,3,F: Construction,6,trt_male
Sweden,15397.879344516728,0,Male,1,treatment,4,N: Adminsitrative and support service activities,6,trt_male
Sweden,27753.866457706103,1,Female,1,treatment,2,"M: Professional, scientific, and technical activites",7,trt_female
Sweden,12948.21672152543,1,Female,1,treatment,4,Q: Human health and social work,5,trt_female
Sweden,5691.425743390935,0,Male,1,treatment,5,H: Transportation and storage,0,trt_male
Sweden,5691.425743390935,1,Female,1,treatment,4,Q: Human health and social work,5,trt_female
Sweden,4024.445737771417,0,Male,1,treatment,4,H: Transportation and storage,6,trt_male
Sweden,32047.404540819098,1,Female,1,treatment,5,N: Adminsitrative and support service activities,2,trt_female
Sweden,18197.493770792495,1,Female,1,treatment,4,K: Financial and insurance activities,6,trt_female
Sweden,27996.144262757683,1,Female,1,treatment,4,Q: Human health and social work,4,trt_female
Sweden,19796.263455272816,1,Female,1,treatment,4,L: Real estate activities,7,trt_female
Sweden,20997.108197068264,1,Female,1,treatment,5,Q: Human health and social work,6,trt_female
Sweden,14858.191445305669,1,Female,1,treatment,2,Q: Human health and social work,2,trt_female
Sweden,39249.8943527797,1,Female,1,treatment,5,H: Transportation and storage,5,trt_female
Sweden,20997.108197068264,0,Male,1,treatment,4,J: Information and communication,5,trt_male
Sweden,23796.72262334403,1,Female,1,treatment,2,"G: Wholesale and retail trade, repair of motor vehicles and motorcycles",5,trt_female
Sweden,16826.823936981895,1,Female,1,treatment,5,H: Transportation and storage,5,trt_female
Sweden,20997.108197068264,1,Female,1,treatment,4,"O: Public adminsitration and defence, compulsory social security",8,trt_female
Sweden,18197.493770792495,1,Female,1,treatment,4,Q: Human health and social work,6,trt_female
Sweden,10848.505901818604,0,Male,1,treatment,5,N: Adminsitrative and support service activities,2,trt_male
Sweden,24823.81281515286,1,Female,1,treatment,4,Q: Human health and social work,6,trt_female
Sweden,22858.756069701023,0,Male,1,treatment,4,P: Education,2,trt_male
Sweden,39592.52691054563,0,Male,1,treatment,4,J: Information and communication,6,trt_male
Sweden,27996.144262757683,0,Male,1,treatment,5,F: Construction,3,trt_male
Sweden,22858.756069701023,0,Male,1,treatment,3,C: Manufacturing,4,trt_male
Sweden,12867.57124592733,0,Male,1,treatment,4,"G: Wholesale and retail trade, repair of motor vehicles and motorcycles",8,trt_male
Sweden,4024.445737771417,0,Male,1,treatment,5,P: Education,0,trt_male
Sweden,12948.21672152543,1,Female,1,treatment,4,H: Transportation and storage,5,trt_female
Sweden,14858.191445305669,0,Male,1,treatment,4,"A: Agriculture, forestry and fishing",7,trt_male
Sweden,10887.944900400047,0,Male,1,treatment,3,"G: Wholesale and retail trade, repair of motor vehicles and motorcycles",7,trt_male
Sweden,20997.108197068264,1,Female,1,treatment,4,"O: Public adminsitration and defence, compulsory social security",3,trt_female
Sweden,10848.505901818604,1,Female,1,treatment,4,J: Information and communication,9,trt_female
Sweden,27753.866457706103,1,Female,1,treatment,3,P: Education,7,trt_female
Sweden,20979.951019310713,0,Male,1,treatment,4,F: Construction,5,trt_male
Sweden,39249.8943527797,0,Male,1,treatment,4,"O: Public adminsitration and defence, compulsory social security",5,trt_male
Sweden,22858.756069701023,1,Female,1,treatment,3,I: Accommodation and food services,7,trt_female
Sweden,19796.263455272816,1,Female,1,treatment,5,Q: Human health and social work,9,trt_female
Sweden,10848.505901818604,1,Female,1,treatment,5,J: Information and communication,2,trt_female
Sweden,15397.879344516728,1,Female,1,treatment,5,F: Construction,3,trt_female
Sweden,8923.770983754011,1,Female,1,treatment,4,"G: Wholesale and retail trade, repair of motor vehicles and motorcycles",5,trt_female
Sweden,39249.8943527797,1,Female,1,treatment,4,P: Education,10,trt_female
Sweden,18311.543696127355,0,Male,1,treatment,4,H: Transportation and storage,5,trt_male
Sweden,12867.57124592733,0,Male,1,treatment,4,C: Manufacturing,9,trt_male
Sweden,17706.316314593954,1,Female,1,treatment,3,P: Education,5,trt_female
Sweden,27753.866457706103,1,Female,1,treatment,3,"G: Wholesale and retail trade, repair of motor vehicles and motorcycles",7,trt_female
Sweden,4024.445737771417,1,Female,1,treatment,5,Q: Human health and social work,0,trt_female
Sweden,32047.404540819098,0,Male,1,treatment,2,"O: Public adminsitration and defence, compulsory social security",7,trt_male
Sweden,19429.942659245873,0,Male,1,treatment,4,H: Transportation and storage,4,trt_male
Sweden,18311.543696127355,0,Male,1,treatment,2,J: Information and communication,8,trt_male
Sweden,27753.866457706103,1,Female,1,treatment,3,Q: Human health and social work,6,trt_female
Sweden,8923.770983754011,0,Male,1,treatment,5,P: Education,1,trt_male
Sweden,23796.72262334403,1,Female,1,treatment,4,S: Other service activities,6,trt_female
Sweden,15397.879344516728,1,Female,1,treatment,5,Q: Human health and social work,5,trt_female
Sweden,22858.756069701023,1,Female,1,treatment,1,Q: Human health and social work,7,trt_female
Sweden,10848.505901818604,1,Female,1,treatment,4,Q: Human health and social work,4,trt_female
Sweden,16826.823936981895,0,Male,1,treatment,3,"M: Professional, scientific, and technical activites",6,trt_male
Sweden,19796.263455272816,1,Female,1,treatment,4,"G: Wholesale and retail trade, repair of motor vehicles and motorcycles",8,trt_female
Sweden,17144.06705227577,1,Female,1,treatment,4,P: Education,7,trt_female
Sweden,23796.72262334403,0,Male,1,treatment,4,C: Manufacturing,3,trt_male
Sweden,22858.756069701023,1,Female,1,treatment,4,P: Education,7,trt_female
Sweden,29694.395182909226,1,Female,1,treatment,3,"M: Professional, scientific, and technical activites",7,trt_female
Sweden,12948.21672152543,0,Male,1,treatment,4,L: Real estate activities,4,trt_male
Sweden,18197.493770792495,0,Male,1,treatment,4,C: Manufacturing,5,trt_male
Sweden,27753.866457706103,1,Female,1,treatment,5,Q: Human health and social work,5,trt_female
Sweden,32047.404540819098,1,Female,1,treatment,4,I: Accommodation and food services,8,trt_female
Sweden,20979.951019310713,1,Female,1,treatment,5,S: Other service activities,7,trt_female
Sweden,20997.108197068264,1,Female,1,treatment,3,P: Education,8,trt_female
Sweden,11509.105604486069,0,Male,1,treatment,4,H: Transportation and storage,5,trt_male
Sweden,39249.8943527797,1,Female,1,treatment,5,Q: Human health and social work,3,trt_female
Sweden,23796.72262334403,1,Female,1,treatment,5,"M: Professional, scientific, and technical activites",3,trt_female
Sweden,27753.866457706103,0,Male,1,treatment,2,P: Education,8,trt_male
Sweden,15397.879344516728,1,Female,1,treatment,5,"O: Public adminsitration and defence, compulsory social security",0,trt_female
Sweden,39249.8943527797,1,Female,1,treatment,4,C: Manufacturing,8,trt_female
Sweden,14858.191445305669,1,Female,1,treatment,5,"G: Wholesale and retail trade, repair of motor vehicles and motorcycles",3,trt_female
Sweden,24823.81281515286,1,Female,1,treatment,3,P: Education,5,trt_female
Sweden,15050.368867404864,0,Male,1,treatment,4,"G: Wholesale and retail trade, repair of motor vehicles and motorcycles",4,trt_male
Sweden,4024.445737771417,1,Female,1,treatment,4,S: Other service activities,5,trt_female
